method,sample_size,replicate,sampled_files,feature,metric,value
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",subcategory,number_of_characters,41417.0
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",subcategory,percentual_error,22.72496800830577
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",subcategory,time,863.10859
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",category,levenshtein,1820.0
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",category,number_of_characters,10382.0
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",category,percentual_error,17.530340974764012
camelot,8.0,8.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_hematuria.pdf|']",category,time,863.10859
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,levenshtein,153.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,number_of_characters,10567.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,percentual_error,1.4479038516135139
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,time,859.1535
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,levenshtein,98.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,number_of_characters,6930.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,percentual_error,1.4141414141414141
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,time,859.1535
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,levenshtein,160.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,number_of_characters,744.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,percentual_error,21.50537634408602
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,time,859.1535
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,levenshtein,4334.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,number_of_characters,43590.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,percentual_error,9.942647396191786
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,time,859.1535
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,levenshtein,0.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,number_of_characters,10722.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,percentual_error,0.0
camelot,8.0,9.0,"['guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,time,859.1535
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,levenshtein,2594.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,number_of_characters,12094.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,percentual_error,21.448652224243425
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,time,837.78484
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,levenshtein,1593.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,number_of_characters,8736.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,percentual_error,18.23489010989011
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,time,837.78484
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,levenshtein,160.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,number_of_characters,787.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,percentual_error,20.330368487928844
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,time,837.78484
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,levenshtein,7613.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,number_of_characters,44939.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,percentual_error,16.94074189456819
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,time,837.78484
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,levenshtein,1820.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,number_of_characters,12645.0
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,percentual_error,14.3930407275603
camelot,8.0,10.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,time,837.78484
camelot,9.0,1.0,"['guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|']",procedure,levenshtein,2654.0
camelot,9.0,1.0,"['guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|']",procedure,number_of_characters,14356.0
camelot,9.0,1.0,"['guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_diffuse_lung_disease.pdf|']",procedure,percentual_error,18.487043744775704
